Epoca,Longitud,Latitud
2017-03-09 00:27:45,-95.57986407521756,-8.503792129888268
2017-03-09 00:27:46,-95.59277313274887,-8.443099068923534
2017-03-09 00:27:47,-95.60567536009103,-8.382406007958801
2017-03-09 00:27:48,-95.61857758743318,-8.321712946994067
2017-03-09 00:27:49,-95.63147981477533,-8.261019032255689
2017-03-09 00:27:50,-95.64437521192832,-8.200325117517309
2017-03-09 00:27:51,-95.65726377889213,-8.139630349005284
2017-03-09 00:27:52,-95.67015917604512,-8.078935580493257
2017-03-09 00:27:53,-95.68304774300894,-8.018240811981231
2017-03-09 00:27:54,-95.69592947978357,-7.957545189695559
2017-03-09 00:27:55,-95.7088180467474,-7.8968495674098875
2017-03-09 00:27:56,-95.72169978352204,-7.836153945124215
2017-03-09 00:27:57,-95.73457469010751,-7.7754574690648965
2017-03-09 00:27:58,-95.74744959669299,-7.714760139231932
2017-03-09 00:27:59,-95.76032450327845,-7.654062809398968
2017-03-09 00:28:00,-95.77319257967476,-7.593365479566003
2017-03-09 00:28:01,-95.78606748626024,-7.5326681497330386
2017-03-09 00:28:02,-95.79892873246737,-7.471969966126427
2017-03-09 00:28:03,-95.81179680886368,-7.411270928746171
2017-03-09 00:28:04,-95.82465805507081,-7.3505727451395595
2017-03-09 00:28:05,-95.83751247108877,-7.289873707759303
2017-03-09 00:28:06,-95.85037371729591,-7.2291738166054
2017-03-09 00:28:07,-95.86322813331387,-7.168473925451496
2017-03-09 00:28:08,-95.87607571914266,-7.107774034297592
2017-03-09 00:28:09,-95.88893013516063,-7.047073716256866
2017-03-09 00:28:10,-95.90177772098943,-6.986372971329317
2017-03-09 00:28:11,-95.91461847662904,-6.925671799514944
2017-03-09 00:28:12,-95.92746606245784,-6.864970200813748
2017-03-09 00:28:13,-95.94030681809747,-6.804268602112552
2017-03-09 00:28:14,-95.95314074354792,-6.743566576524533
2017-03-09 00:28:15,-95.96598149918755,-6.682864124049692
2017-03-09 00:28:16,-95.978815424638,-6.622161671574849
2017-03-09 00:28:17,-95.99164935008845,-6.561458365326361
2017-03-09 00:28:18,-96.00447644534974,-6.500755485964696
2017-03-09 00:28:19,-96.01730354061102,-6.440051752829384
2017-03-09 00:28:20,-96.0301306358723,-6.37934759280725
2017-03-09 00:28:21,-96.04295773113358,-6.318643432785115
2017-03-09 00:28:22,-96.0557779962057,-6.257939272762981
2017-03-09 00:28:23,-96.06859826127781,-6.1972342589672
2017-03-09 00:28:24,-96.08141852634992,-6.136529245171419
2017-03-09 00:28:25,-96.09423196123288,-6.075823804488815
2017-03-09 00:28:26,-96.10704539611582,-6.015117936919388
2017-03-09 00:28:27,-96.11985883099877,-5.954412069349961
2017-03-09 00:28:28,-96.13266543569253,-5.893705774893711
2017-03-09 00:28:29,-96.14547887057547,-5.832999053550638
2017-03-09 00:28:30,-96.15828547526925,-5.772292332207564
2017-03-09 00:28:31,-96.17109207996303,-5.711585183977667
2017-03-09 00:28:32,-96.18389185446763,-5.650877608860948
2017-03-09 00:28:33,-96.19669162897223,-5.590169606857406
2017-03-09 00:28:34,-96.20949140347683,-5.5294616048538625
2017-03-09 00:28:35,-96.22229117798145,-5.46875360285032
2017-03-09 00:28:36,-96.23508412229687,-5.408044747073131
2017-03-09 00:28:37,-96.24788389680148,-5.347335891295942
2017-03-09 00:28:38,-96.26067684111692,-5.28662660863193
2017-03-09 00:28:39,-96.27346295524318,-5.2259173259679175
2017-03-09 00:28:40,-96.28625589955861,-5.165207616417082
2017-03-09 00:28:41,-96.29904201368487,-5.1044974799794245
2017-03-09 00:28:42,-96.31182812781114,-5.043787343541766
2017-03-09 00:28:43,-96.3246142419374,-4.983076780217284
